countryA,countryB,bilateralTradeNormValue,bilateralTradeRawValue,foreignCapitalInvestmentNormValue,foreignCapitalInvestmentRawValue,onlineSearchInterestRawValue,migrantDestinationsRawValue,migrantDestinationsNormValue,travelDestinationsRawValue,travelDestinationsNormValue,foreignMediaFlowsRawValue,armsTradeNormValue,armsTradeRawValue,jointTrainingNormValue,jointTrainingRawValue,defenceDialoguesNormValue,defenceDialoguesRawValue,diplomaticDialoguesNormValue,diplomaticDialoguesRawValue
SL,SG,0.0271580829,727040618.0,0.0001989771,23400000.0,0.0204221223,10767.0,0.0054930086,11753.0,0.0740238056,0.0273323922,,,0.0601851852,13.0,,,,
SL,SK,0.0101697839,272252130.99999994,,,0.013191323,32841.0,0.0167545181,5070.0,0.0319323317,0.0117181321,,,0.037037037,8.0,,,,
SL,SLE,4.6181e-05,1236297.0,,,,,,,,,,,,,,,,
SL,SM,2.015e-06,53944.0,,,,,,,,,,,,,,,,
SL,SN,0.0001698754,4547682.0,,,,,,,,,,,,,,,,
SL,SO,1.59882e-05,428016.0,,,,,,,,,,,,,,,,
SL,SR,5.72443e-05,1532469.0,,,,,,,,,,,,,,,,
SL,ST,4e-10,12.0,,,,,,,,,,,,,,,,
SL,SV,0.0001242765,3326968.0,,,,,,,,,,,,,,,,
SL,SY,0.0019332384,51754127.0,,,,,,,,,,,,,,,,
SL,SZ,0.0002870871,7685518.999999999,,,,,,,,,,,,,,,,
SL,TD,3.8928e-06,104213.0,,,,,,,,,,,,,,,,
SL,TG,3.87068e-05,1036208.0,,,,,,,,,,,,,,,,
SL,TH,0.0152010624,406942930.0,,,0.0202266953,8002.0,0.0040823865,8155.0,0.0513625572,0.0030893358,,,0.0601851852,13.0,,,0.0909090909,1.0
SL,TJ,3.69538e-05,989280.0,,,,,,,,,,,,,,,,
SL,TL,7.73825e-05,2071584.0,,,,,,,,,,,,,,,,
SL,TM,1.2673e-05,339264.0,,,,,,,,,,,,,,,,
SL,TN,0.0001717081,4596743.0,,,,,,,,,,,,,,,,
SL,TO,7.351e-07,19680.0,,,,,,,,,,,,,,,,
SL,TR,0.0118301584,316701502.0,,,,,,,,,,,,,,,,
SL,TT,6.26763e-05,1677888.0,,,,,,,,,,,,,,,,
SL,TW,0.0155269242,415666474.0,,,,103.0,5.25476e-05,,,,,,,,,,,
SL,TZ,0.0003048679,8161523.000000001,,,,,,,,,,,,,,,,
SL,UA,0.0047864429,128136379.0,,,,,,,,,,,,,,,,
SL,UG,0.0002999027,8028601.0,,,,,,,,,,,,,,,,
SL,UK,0.043572819,1166474428.9999998,,,,,,,,,,,,,,,,
SL,US,0.1178597327,3155186364.0,6.18016e-05,48300000.0,0.0799296463,51543.0,0.0262957317,3310.0,0.0208473408,0.5204523543,0.2347826087,54000000.0,0.0648148148,14.0,0.0769230769,1.0,,
SL,UY,8.19795e-05,2194647.0,,,,,,,,,,,,,,,,
SL,UZ,0.0002641468,7071391.0,,,,,,,,,,,,,,,,
SL,VA,4.0603e-06,108696.0,,,,,,,,,,,,,,,,
SL,VE,4.83172e-05,1293484.0,,,,,,,,,,,,,,,,
SL,VN,0.0109593317,293388871.0,,,0.0050811022,82.0,4.1834e-05,,,0.0054037288,,,0.0509259259,11.0,,,,
SL,VU,2.20809e-05,591120.0,,,,,,,,,,,,,,,,
SL,YE,6.14334e-05,1644615.0,,,,,,,,,,,,,,,,
SL,ZA,0.0098619921,264012332.0,,,,,,,,,,,,,,,,
SL,ZM,0.0004328541,11587804.0,,,,,,,,,,,,,,,,
SL,ZW,2.14956e-05,575452.0,,,,,,,,,,,,,,,,
SV,US,,,0.0001873241,146400000.0,,,,,,,,,,,,,,
SVK,AU,,,0.0001195265,22400000.0,,,,,,,,,,,,,,
SVK,CN,,,8.11677e-05,54800000.0,,,,,,,,,,,,,,
SVK,RU,,,0.0005305185,82770000.0,,,,,,,,,,,,,,
SVK,SG,,,7.05774e-05,8300000.000000001,,,,,,,,,,,,,,
SVK,US,,,3.41636e-05,26700000.000000004,,,,,,,,,,,,,,
TH,AE,0.016981418,7409813878.999999,,,,,,,,,,,,,,,,
TH,AF,3.57463e-05,15597825.0,,,,,,,,,,,,,,,,
TH,AL,2.25988e-05,9860930.999999998,,,,,,,,,,,,,,,,
TH,AM,1.80487e-05,7875513.999999999,,,,,,,,,,,,,,,,
TH,AN,7.3145e-06,3191653.0,,,,,,,,,,,,,,,,
TH,AO,0.003035175,1324393621.0000002,,,,,,,,,,,,,,,,
TH,AR,0.0032095777,1400493979.0,,,,,,,,,,,,,,,,
TH,AU,0.0299604779,13073205346.0,0.0132156442,2476693200.0,0.0172032193,82292.0,0.0714959661,15103.0,0.0065579012,0.0462038414,,,0.0675,27.0,,,,
TH,AZ,0.0003813372,166395862.0,,,,,,,,,,,,,,,,
TH,BA,0.0020647989,900971599.0,0.0052268336,147899999.99999997,0.0002012072,10343.0,0.0089860834,,,0.0009564003,,,0.0425,17.0,,,,
TH,BB,3.68985e-05,16100601.000000002,,,,,,,,,,,,,,,,
TH,BF,3.21882e-05,14045254.0,,,,,,,,,,,,,,,,
TH,BH,0.0008041394,350884910.0,,,,,,,,,,,,,,,,
TH,BI,1.0507e-05,4584728.999999999,,,,,,,,,,,,,,,,
TH,BJ,0.0005358589,233821158.0,,,,,,,,,,,,,,,,
TH,BM,4.8342e-06,2109374.0000000005,,,,,,,,,,,,,,,,
TH,BO,4.1113e-05,17939569.0,,,,,,,,,,,,,,,,
TH,BR,0.0011209191,489111221.0,,,0.0014084507,15674.0,0.0136177001,1040.0,0.0004515803,0.0021297113,,,0.0525,21.0,0.125,1.0,,
TH,BRA,0.0084729323,3697150093.0,,,,,,,,,,,,,,,,
TH,BS,3.99045e-05,17412243.0,,,,,,,,,,,,,,,,
TH,BW,3.11509e-05,13592628.0,,,,,,,,,,,,,,,,
TH,BY,0.0001453114,63406409.0,,,,,,,,,,,,,,,,
TH,BZ,1.34874e-05,5885215.000000001,,,,,,,,,,,,,,,,
TH,CA,0.0052806798,2304215964.0,,,,,,,,,,,,,,,,
TH,CB,0.0164148823,7162606937.0,0.0909009887,1974690000.0,0.0086519115,33048.0,0.0287123741,210876.0,0.0915648534,0.0008416323,,,0.03,12.0,,,0.1333333333,2.0
TH,CF,2.1474e-06,936995.0,,,,,,,,,,,,,,,,
TH,CG,0.0005457968,238157528.0,,,,,,,,,,,,,,,,
TH,CH,0.0224722818,9805743247.999998,,,,,,,,,,,,,,,,
TH,CI,0.0002476948,108081233.0,,,,,,,,,,,,,,,,
TH,CL,0.0017684593,771664293.9999999,,,,,,,,,,,,,,,,
TH,CM,0.0003486123,152116383.99999997,,,,,,,,,,,,,,,,
TH,CN,0.2131653325,93014342826.0,0.0135866962,9173001000.0,0.2112676056,33435.0,0.0290486029,188514.0631901852,0.081855036,0.0433981949,0.164372788,418000000.0,0.045,18.0,,,0.0666666667,1.0
TH,CO,0.0005483412,239267783.0,,,,,,,,,,,,,,,,
TH,CR,0.0002653242,115773774.0,,,,,,,,,,,,,,,,
TH,CU,1.72071e-05,7508271.000000001,,,,,,,,,,,,,,,,
TH,CV,1.26634e-05,5525636.0,,,,,,,,,,,,,,,,
TH,DJ,5.66979e-05,24740014.000000004,,,,,,,,,,,,,,,,
TH,DM,4.3973e-06,1918750.9999999998,,,,,,,,,,,,,,,,
TH,DO,0.0002243878,97911239.0,,,,,,,,,,,,,,,,
TH,DZ,0.0004883913,213108761.99999997,,,,,,,,,,,,,,,,
TH,EC,0.000333491,145518247.0,,,,,,,,,,,,,,,,
TH,EG,0.0020254357,883795537.0,,,,,,,,,,,,,,,,
TH,ET,0.0001292735,56408266.99999999,,,,,,,,,,,,,,,,
TH,EU,0.0750142075,32732326247.999996,,,,,,,,,,,,,,,,
TH,FJ,9.99222e-05,43600904.0,,,,,,,,,,,,,,,,
TH,FK,3.5765e-06,1560594.0,,,,,,,,,,,,,,,,
TH,FM,0.0002767614,120764380.0,,,,,,,,,,,,,,,,
TH,FO,2.2926e-06,1000375.9999999999,,,,,,,,,,,,,,,,
TH,GA,0.000174986,76354865.99999999,,,,,,,,,,,,,,,,
TH,GD,5.688e-06,2481957.9999999995,,,,,,,,,,,,,,,,
TH,GH,0.0005805519,253322863.99999997,,,,,,,,,,,,,,,,
TH,GI,5.352e-07,233515.0,,,,,,,,,,,,,,,,
TH,GL,1.51491e-05,6610275.000000001,,,,,,,,,,,,,,,,
TH,GM,3.18798e-05,13910701.000000002,,,,,,,,,,,,,,,,
TH,GN,5.32217e-05,23223196.0,,,,,,,,,,,,,,,,
TH,GT,0.0001705214,74406745.0,,,,,,,,,,,,,,,,
TH,GU,2.15111e-05,9386327.000000002,,,,,,,,,,,,,,,,
TH,GW,2.3096e-06,1007781.0,,,,,,,,,,,,,,,,
TH,GY,2.49506e-05,10887144.000000002,,,,,,,,,,,,,,,,
TH,HN,0.0001234685,53875288.99999999,,,,,,,,,,,,,,,,
TH,HT,2.75131e-05,12005298.0,,,,,,,,,,,,,,,,
TH,ID,0.0305937563,13349535314.0,0.0212019533,4113370000.0,0.0120724346,23681.0,0.0205742475,21303.0,0.0092500146,0.0026554084,0.0003932363,1000000.0,0.0725,29.0,,,0.0666666667,1.0
TH,IL,0.0023374807,1019955882.0,,,,,,,,,,,,,,,,
TH,IN,0.0223561552,9755071614.0,0.0019826012,717586000.0,0.0438631791,,,52626.0,0.0228508317,0.0397048431,,,0.0675,27.0,,,,
TH,IQ,0.0004912882,214372817.0,,,,,,,,,,,,,,,,
TH,IR,0.0005399389,235601468.0,,,,,,,,,,,,,,,,
TH,IS,2.55861e-05,11164438.0,,,,,,,,,,,,,,,,
TH,JM,0.0001385461,60454357.0,,,,,,,,,,,,,,,,
TH,JO,0.0002980459,130051845.00000001,,,,,,,,,,,,,,,,
TH,JP,0.115601601,50442568762.0,0.0353512925,3622100000.0000005,0.4621730382,53087.0,0.046122422,219830.0,0.0954527861,0.1017103219,,,0.0575,23.0,0.125,1.0,0.0666666667,1.0
TH,KE,0.0003446609,150392214.0,,,,,,,,,,,,,,,,
TH,KG,4.3007e-06,1876599.9999999998,,,,,,,,,,,,,,,,
TH,KI,0.000179598,78367276.0,,,,,,,,,,,,,,,,
TH,KM,1.8992e-06,828734.0,,,,,,,,,,,,,,,,
TH,KW,0.0018852159,822610854.0,,,,,,,,,,,,,,,,
TH,KZ,9.89814e-05,43190362.0,,,,,,,,,,,,,,,,
TH,LA,0.0144957685,6325204778.0,0.392591965,4803470000.0,0.0170020121,3522.0,0.0030599426,350103.0,0.1520188636,0.0012074721,,,0.015,6.0,,,0.1333333333,2.0
TH,LB,0.0001553425,67783434.0,,,,,,,,,,,,,,,,
TH,LR,2.66925e-05,11647241.000000002,,,,,,,,,,,,,,,,
TH,LS,3.0983e-06,1351918.0000000002,,,,,,,,,,,,,,,,
TH,LY,0.001161679,506896706.0,,,,,,,,,,,,,,,,
TH,MA,0.0432489812,18871621950.0,0.0113892524,1509992700.0000002,0.0154929577,15790.0,0.0137184818,394413.0,0.1712587897,0.0497894558,0.0015729453,4000000.0,0.075,30.0,,,,
TH,MAR,0.0003169381,138295417.99999997,,,,,,,,,,,,,,,,
TH,MD,8.8216e-06,3849274.0,,,,,,,,,,,,,,,,
TH,ME,4.6136e-06,2013115.0,,,,,,,,,,,,,,,,
TH,MG,8.29007e-05,36173593.0,,,,,,,,,,,,,,,,
TH,ML,5.22105e-05,22781985.000000004,,,,,,,,,,,,,,,,
TH,MO,8.4099e-05,36696452.0,,,0.0002012072,,,127.0,5.51449e-05,,,,0.01,4.0,,,,
TH,MR,4.75024e-05,20727580.0,,,,,,,,,,,,,,,,
TH,MU,0.0001369916,59776044.0,,,,,,,,,,,,,,,,
TH,MV,0.0002868104,125149261.0,,,,,,,,,,,,,,,,
TH,MW,1.1797e-05,5147593.000000001,,,,,,,,,,,,,,,,
TH,MX,0.0070401852,3071973269.0,,,,,,,,,,,,,,,,
TH,MY,0.0150600853,6571443502.0,0.1667356978,9544117000.000002,0.0423541247,,,457149.0,0.1984995029,0.0027152642,,,0.0225,9.0,,,0.1333333333,2.0
TH,MZ,0.0003744718,163400166.99999997,,,,,,,,,,,,,,,,
TH,NA,5.71099e-05,24919821.0,,,,,,,,,,,,,,,,
TH,NE,3.05961e-05,13350552.0,,,,,,,,,,,,,,,,
TH,NG,0.002593468,1131655511.0,,,,,,,,,,,,,,,,
TH,NI,4.31246e-05,18817359.0,,,,,,,,,,,,,,,,
TH,NK,2.9108e-06,1270101.0,,,0.0014084507,574.0,0.0004986959,,,0.0007892267,,,,,,,,
TH,NO,0.0013245817,577979050.0,,,,,,,,,,,,,,,,
TH,NP,9.36935e-05,40883009.0,,,0.0003018109,,,20778.0,0.0090220534,,,,0.0075,3.0,,,,
TH,NR,0.0002060499,89909521.0,,,,,,,,,,,,,,,,
TH,NZ,0.0044307874,1933366795.0,0.0076610637,179000000.0,0.0067404427,11205.0,0.0097349961,3691.0,0.0016026759,0.0011692802,,,0.03,12.0,,,,
TH,OM,0.0021483535,937430543.0,,,,,,,,,,,,,,,,
TH,PA,0.0002937957,128197291.0,,,,,,,,,,,,,,,,
TH,PE,0.0009281435,404993879.0,,,,,,,,,,,,,,,,
TH,PF,6.13464e-05,26768390.0,,,,,,,,,,,,,,,,
TH,PG,0.0004141539,180715394.0,,,,,,,,,,,0.0125,5.0,,,,
TH,PH,0.0184392717,8045945936.0,0.106172501,8524930000.0,0.0107645875,360.0,0.000312771,9788.0,0.0042500654,0.0084586098,,,0.0525,21.0,,,,
TH,PK,0.0025203291,1099741458.0,,,0.0049295775,,,2784.3364314788,0.0012089918,0.0108205955,,,0.0125,5.0,,,,
TH,PY,0.0001530045,66763260.0,,,,,,,,,,,,,,,,
TH,QA,0.005342547,2331211590.0,,,,,,,,,,,,,,,,
TH,RS,3.91603e-05,17087517.0,,,,,,,,,,,,,,,,
TH,RU,0.0056494416,2465124574.0,0.012355178,1927620000.0,0.0195171026,215.0,0.0001867938,9643.0,0.0041871047,0.0773197457,0.0184821077,47000000.0,0.0075,3.0,,,0.0666666667,1.0
TH,RW,7.00433e-05,30563284.0,,,,,,,,,,,,,,,,
TH,SA,0.0126775769,5531839852.0,,,,,,,,,,,,,,,,
TH,SB,6.10026e-05,26618368.000000004,,,,,,,,,,,,,,,,
TH,SC,8.56334e-05,37365994.0,,,,,,,,,,,,,,,,
TH,SD,0.0001349512,58885725.0,,,,,,,,,,,,,,,,
TH,SG,0.0388108397,16935046182.999998,0.0053953416,634500000.0,0.0216297787,18253.0,0.0158583565,63622.0,0.0276254249,0.0447753523,,,0.095,38.0,,,,
TH,SK,0.0273214414,11921666091.0,0.0011453182,83300000.0,0.0144869215,159264.0,0.1383698725,76568.0,0.0332467312,0.0292809754,0.1706645694,434000000.0,0.0475,19.0,0.125,1.0,0.0666666667,1.0
TH,SL,0.000853709,372514507.0,0.0243793629,360799999.99999994,0.0007042254,276.0,0.0002397911,1880.0,0.0008163182,0.0001912801,,,0.0325,13.0,,,0.0666666667,1.0
TH,SLE,3.17254e-05,13843314.0,,,,,,,,,,,,,,,,
TH,SM,7.31e-07,318954.0,,,,,,,,,,,,,,,,
TH,SN,0.000264098,115238713.0,,,,,,,,,,,,,,,,
TH,SO,3.15011e-05,13745450.0,,,,,,,,,,,,,,,,
TH,SR,3.28758e-05,14345307.0,,,,,,,,,,,,,,,,
TH,ST,1.9007e-06,829347.0,,,,,,,,,,,,,,,,
TH,SV,7.98743e-05,34853009.0,,,,,,,,,,,,,,,,
TH,SY,8.63171e-05,37664318.0,,,,,,,,,,,,,,,,
TH,SZ,1.3815e-05,6028170.0,,,,,,,,,,,,,,,,
TH,TD,7.352e-07,320805.0,,,,,,,,,,,,,,,,
TH,TG,0.0002010635,87733723.0,,,,,,,,,,,,,,,,
TH,TJ,3.5873e-06,1565321.0,,,,,,,,,,,,,,,,
TH,TM,2.9812e-06,1300825.0,,,,,,,,,,,,,,,,
TH,TN,0.0002279803,99478824.0,,,,,,,,,,,,,,,,
TH,TO,6.3119e-06,2754170.0,,,,,,,,,,,,,,,,
TH,TR,0.0030541205,1332660483.0,,,,,,,,,,,,,,,,
TH,TT,0.0002582477,112685976.0,,,,,,,,,,,,,,,,
TH,TW,0.0276228926,12053203813.0,0.0065604921,230600000.0,,64017.0,0.0556184959,63553.0,0.0275954643,0.0042219617,,,,,,,,
TH,TZ,0.0002729104,119083992.99999999,,,,,,,,,,,,,,,,
TH,UA,0.0007078951,308888853.0,,,,,,,,,,,,,,,,
TH,UG,5.01535e-05,21884384.0,,,,,,,,,,,,,,,,
TH,UK,0.0111222658,4853182407.0,,,,,,,,,,,,,,,,
TH,US,0.1121472992,48935289849.0,0.0013803122,1078760000.0000002,0.0581488934,256642.0,0.2229726795,13907.0,0.0060385839,0.4995263731,0.1065670468,271000000.0,0.1075,43.0,0.5,4.0,0.0666666667,1.0
TH,UY,0.0001626994,70993608.0,,,,,,,,,,,,,,,,
TH,UZ,0.0001945479,84890662.0,,,,,,,,,,,,,,,,
TH,VC,1.8066e-06,788293.0,,,,,,,,,,,,,,,,
TH,VE,3.49327e-05,15242819.0,,,,,,,,,,,,,,,,
TH,VN,0.0379072318,16540758363.0,0.0724142667,15797060000.0,0.0294768612,12192.0,0.0105925098,125725.0,0.0545912821,0.0321340537,,,0.0375,15.0,0.125,1.0,0.1333333333,2.0
TH,VU,0.0002188028,95474240.99999999,,,,,,,,,,,,,,,,
TH,WS,2.48628e-05,10848827.0,,,,,,,,,,,,,,,,
TH,YE,0.0001051756,45893180.0,,,,,,,,,,,,,,,,
TH,ZA,0.005921624,2583890916.0000005,,,,,,,,,,,,,,,,
TH,ZM,0.0001445795,63087036.0,,,,,,,,,,,,,,,,
TH,ZW,4.16132e-05,18157847.0,,,,,,,,,,,,,,,,
TJ,US,,,1.94489e-05,15200000.0,,,,,,,,,,,,,,
TM,IN,,,0.0003149679,114000000.0,,,,,,,,,,,,,,
TM,PK,,,0.0057203381,318000000.0,,,,,,,,,,,,,,
TN,AU,,,3.09488e-05,5800000.0,,,,,,,,,,,,,,
TN,CN,,,5.45067e-05,36800000.0,,,,,,,,,,,,,,
TN,IN,,,2.04453e-05,7400000.0,,,,,,,,,,,,,,
TN,RU,,,7.81965e-05,12200000.0,,,,,,,,,,,,,,
TN,SG,,,5.69721e-05,6700000.0,,,,,,,,,,,,,,
TN,US,,,1.31792e-05,10300000.0,,,,,,,,,,,,,,
TR,AU,,,0.0004524931,84800000.0,,,,,,,,,,,,,,
TR,BR,,,0.002543267,37170000.0,,,,,,,,,,,,,,
TR,CN,,,0.000856005,577928196.0000001,,,,,,,,,,,,,,
TR,ID,,,5.77293e-05,11200000.0,,,,,,,,,,,,,,
TR,IN,,,0.0014629429,529500000.0,,,,,,,,,,,,,,
TR,JP,,,0.0008344705,85500000.0,,,,,,,,,,,,,,
TR,MA,,,0.0007663269,101600000.0,,,,,,,,,,,,,,
TR,PH,,,5.85355e-05,4700000.0,,,,,,,,,,,,,,
TR,PK,,,0.0491337465,2731400000.0,,,,,,,,,,,,,,
TR,RU,,,0.0321488254,5015769000.0,,,,,,,,,,,,,,
TR,SG,,,0.0003996549,47000000.00000001,,,,,,,,,,,,,,
TR,TH,,,0.0024282175,145587000.0,,,,,,,,,,,,,,
TR,TW,,,0.0011465214,40300000.0,,,,,,,,,,,,,,
TR,US,,,0.0018397168,1437800000.0000002,,,,,,,,,,,,,,
TR,VN,,,0.0001517315,33100000.0,,,,,,,,,,,,,,
TW,AD,4.67e-07,296399.0,,,,,,,,,,,,,,,,
TW,AE,0.0063094083,4004100299.0,,,,,,,,,,,,,,,,
TW,AF,1.0987e-06,697287.0,,,,,,,,,,,,,,,,
TW,AG,6.134e-07,389258.0,,,,,,,,,,,,,,,,
TW,AI,2.95e-08,18716.0,,,,,,,,,,,,,,,,
TW,AL,8.4118e-06,5338318.0,,,,,,,,,,,,,,,,
TW,AM,6.0421e-06,3834487.0,,,,,,,,,,,,,,,,
TW,AN,1.4773e-06,937519.0,,,,,,,,,,,,,,,,
TW,AN,3.6864e-06,2339450.0,,,,,,,,,,,,,,,,
TW,AO,0.0007963885,505407040.0,,,,,,,,,,,,,,,,
TW,AQ,1.83e-08,11639.0,,,,,,,,,,,,,,,,
TW,AR,0.000712505,452172599.0,,,,,,,,,,,,,,,,
TW,AS,3.43001e-05,21767648.0,,,,,,,,,,,,,,,,
TW,AU,0.0178370619,11319823001.0,0.0041010812,768567900.0,0.025949103,52000.0,0.0261306533,35945.0,0.0126286826,0.0309969743,,,,,,,,
TW,AZ,8.98446e-05,57017519.0,,,,,,,,,,,,,,,,
TW,BA,0.0014888477,944858084.0,0.0002862566,8100000.0,0.0010012516,12482.8475386378,0.0062727877,,,,,,,,,,,
TW,BB,7.9625e-06,5053167.0,,,,,,,,,,,,,,,,
TW,BF,9.3547e-06,5936715.0,,,,,,,,,,,,,,,,
TW,BH,0.0003899314,247459731.0,,,,,,,,,,,,,,,,
TW,BI,1.932e-07,122584.0,,,,,,,,,,,,,,,,
TW,BIH,9.224e-06,5853748.0,,,,,,,,,,,,,,,,
TW,BJ,2.1326e-06,1353409.0,,,,,,,,,,,,,,,,
TW,BL,5.05e-08,32026.0,,,,,,,,,,,,,,,,
TW,BM,1.1145e-06,707313.0,,,,,,,,,,,,,,,,
TW,BO,1.93671e-05,12290838.0,,,,,,,,,,,,,,,,
TW,BR,0.0003370878,213923905.0,,,,209.4389246676,0.0001052457,1432.0,0.0005031096,,,,,,,,,
TW,BRA,0.0049147036,3118987627.0,,,,,,,,,,,,,,,,
TW,BS,1.4067e-06,892756.0,,,,,,,,,,,,,,,,
TW,BT,1.995e-07,126638.0,,,,,,,,,,,,,,,,
TW,BW,1.9037e-06,1208125.0,,,,,,,,,,,,,,,,
TW,BY,8.02437e-05,50924589.0,,,,,,,,,,,,,,,,
TW,BZ,1.07689e-05,6834208.0,,,,,,,,,,,,,,,,
TW,CA,0.0058788828,3730878639.0,,,,,,,,,,,,,,,,
TW,CB,0.0012495176,792973547.0,0.021051831,457319999.99999994,0.0043387568,131.4764771043,6.60686e-05,22939.0,0.0080592391,0.0006830354,,,,,,,,
TW,CD,0.0001129374,71672740.0,,,,,,,,,,,,,,,,
TW,CF,1.87e-07,118653.0,,,,,,,,,,,,,,,,
TW,CG,1.21641e-05,7719624.0,,,,,,,,,,,,,,,,
TW,CH,0.0044214632,2805965549.0,,,,,,,,,,,,,,,,
TW,CI,4.49136e-05,28503224.0,,,,,,,,,,,,,,,,
TW,CK,9.71e-08,61601.0,,,,,,,,,,,,,,,,
TW,CL,0.0023699924,1504053441.0,,,,,,,,,,,,,,,,
TW,CM,1.648e-05,10458614.0,,,,,,,,,,,,,,,,
TW,CN,0.3426380806,217446261360.99997,0.0990090954,66845576000.000015,0.1371714643,,,1281974.8898361549,0.4504007228,0.0654501676,,,,,,,,
TW,CO,0.0005432604,344765926.0,,,,,,,,,,,,,,,,
TW,CR,0.0002714477,172267183.0,,,,,,,,,,,,,,,,
TW,CU,1.69075e-05,10729892.0,,,,,,,,,,,,,,,,
TW,CV,3.58e-08,22700.0,,,,,,,,,,,,,,,,
TW,DJ,4.43383e-05,28138165.0,,,,,,,,,,,,,,,,
TW,DM,4.499e-07,285491.0,,,,,,,,,,,,,,,,
TW,DO,0.000232691,147671264.0,,,,,,,,,,,,,,,,
TW,DZ,0.0006012878,381591519.0,,,,,,,,,,,,,,,,
TW,EC,0.0002136951,135616001.0,,,,,,,,,,,,,,,,
TW,EG,0.0008034047,509859702.0,,,,,,,,,,,,,,,,
TW,ER,2.873e-07,182358.0,,,,,,,,,,,,,,,,
TW,ET,6.0671e-05,38503285.0,,,,,,,,,,,,,,,,
TW,FJ,6.23098e-05,39543251.0,,,,,,,,,,,,,,,,
TW,FK,4.1e-09,2618.0,,,,,,,,,,,,,,,,
TW,FM,1.3258e-05,8413828.0,,,,,,,,,,,,,,,,
TW,FO,5.3177e-06,3374749.0,,,,,,,,,,,,,,,,
TW,GA,7.4501e-06,4728033.0,,,,,,,,,,,,,,,,
TW,GD,3.484e-07,221086.0,,,,,,,,,,,,,,,,
TW,GE,3.66344e-05,23249035.0,,,,,,,,,,,,,,,,
TW,GH,0.0001243605,78922136.0,,,,,,,,,,,,,,,,
TW,GI,2.7e-08,17153.0,,,,,,,,,,,,,,,,
TW,GL,5.10155e-05,32375672.0,,,,,,,,,,,,,,,,
TW,GM,4.205e-06,2668581.0,,,,,,,,,,,,,,,,
TW,GN,1.09141e-05,6926377.0,,,,,,,,,,,,,,,,
TW,GQ,6.3587e-06,4035389.0000000005,,,,,,,,,,,,,,,,
TW,GT,0.000303828,192816491.0,,,,,,,,,,,,,,,,
TW,GU,5.40015e-05,34270610.0,,,,,,,,,,,,,,,,
TW,GW,7e-09,4458.0,,,,,,,,,,,,,,,,
TW,GY,9.0684e-06,5755013.0,,,,,,,,,,,,,,,,
TW,HN,0.000258757,164213334.0,,,,,,,,,,,,,,,,
TW,HT,4.68002e-05,29700519.0,,,,,,,,,,,,,,,,
TW,ID,0.010753155,6824207505.0,0.0598389732,11609300000.000002,0.0368794326,201000.0,0.1010050251,35680.0,0.0125355792,0.0185795326,,,,,,,,
TW,IL,0.0030346214,1925842792.0,,,,,,,,,,,,,,,,
TW,IN,0.0075971007,4821300469.0,0.0431586114,15620900000.0,0.0365456821,8196.3510648929,0.0041187694,8969.0,0.0031511101,0.0142591635,,,,,,,,
TW,IQ,0.0013419479,851632010.0,,,,,,,,,,,,,,,,
TW,IR,0.0002327495,147708363.0,,,,,,,,,,,,,,,,
TW,IS,2.79866e-05,17760930.0,,,,,,,,,,,,,,,,
TW,JM,2.2739e-05,14430739.0,,,,,,,,,,,,,,,,
TW,JO,0.0004872487,309219587.0,,,,,,,,,,,,,,,,
TW,JP,0.1098497156,69713237763.0,0.0887355407,9091860000.0,0.2940342094,59400.0429486593,0.0298492678,694476.0,0.2439926826,0.1387635926,,,,,,,,
TW,KE,0.0002609709,165618318.0,,,,,,,,,,,,,,,,
TW,KG,2.221e-06,1409529.0,,,,,,,,,,,,,,,,
TW,KI,8.1969e-06,5201946.0,,,,,,,,,,,,,,,,
TW,KM,2.434e-07,154494.0,,,,,,,,,,,,,,,,
TW,KN,9.0187e-06,5723450.0,,,,,,,,,,,,,,,,
TW,KW,0.0041988141,2664667120.0,,,,,,,,,,,,,,,,
TW,KY,1.2206e-06,774608.0,,,,,,,,,,,,,,,,
TW,KZ,0.0001766527,112108005.0,,,,,,,,,,,,,,,,
TW,LA,2.92443e-05,18559108.0,0.0078134748,95600000.0,8.34376e-05,1075.2005511036,0.0005403018,1714.0,0.0006021856,,,,,,,,,
TW,LB,4.37424e-05,27759987.0,,,,,,,,,,,,,,,,
TW,LC,1.8124e-06,1150200.0,,,,,,,,,,,,,,,,
TW,LR,2.8233e-06,1791746.0,,,,,,,,,,,,,,,,
TW,LS,7.79793e-05,49487492.0,,,,,,,,,,,,,,,,
TW,LY,2.50752e-05,15913332.0,,,,,,,,,,,,,,,,
TW,MA,0.0306432883,19446958342.0,0.0108076231,1432880000.0,0.0185231539,898.0062892146,0.0004512594,60090.0,0.0211116299,0.0158786916,,,,,,,,
TW,MAR,0.0001724293,109427742.0,,,,,,,,,,,,,,,,
TW,MD,1.40848e-05,8938570.0,,,,,,,,,,,,,,,,
TW,ME,1.31651e-05,8354874.000000001,,,,,,,,,,,,,,,,
TW,MG,0.0001210373,76813154.0,,,,,,,,,,,,,,,,
TW,MH,3.88836e-05,24676476.0,,,,,,,,,,,,,,,,
TW,MK,8.7979e-06,5583355.0,,,,,,,,,,,,,,,,
TW,ML,2.0966e-06,1330570.0,,,,,,,,,,,,,,,,
