COUNTRY,POST COUNTRY,Year,POST COUNT
SE,XK,2023,1
SE,LV,2016,1
SE,LV,2017,1
SE,LV,2019,1
SE,LV,2021,1
SE,LV,2023,1
SE,LB,2019,1
SE,LB,2021,1
SE,LB,2023,1
SE,LR,2016,1
SE,LR,2017,1
SE,LR,2019,1
SE,LR,2021,1
SE,LR,2023,1
SE,LT,2016,1
SE,LT,2017,1
SE,LT,2019,1
SE,LT,2021,1
SE,LT,2023,1
SE,MA,2016,1
SE,MA,2017,1
SE,MA,2019,1
SE,MA,2021,1
SE,MA,2023,1
SE,ML,2016,1
SE,ML,2017,1
SE,ML,2019,1
SE,ML,2021,1
SE,ML,2023,1
SE,MX,2016,1
SE,MX,2017,1
SE,MX,2019,1
SE,MX,2021,1
SE,MX,2023,1
SE,MD,2016,1
SE,MD,2017,1
SE,MD,2019,1
SE,MD,2021,1
SE,MD,2023,1
SE,MAR,2016,1
SE,MAR,2017,1
SE,MAR,2019,1
SE,MAR,2021,1
SE,MAR,2023,1
SE,MZ,2016,1
SE,MZ,2017,1
SE,MZ,2019,1
SE,MZ,2021,1
SE,MZ,2023,1
SE,NL,2016,1
SE,NL,2017,1
SE,NL,2019,1
SE,NL,2021,1
SE,NL,2023,1
SE,NG,2016,1
SE,NG,2017,1
SE,NG,2019,1
SE,NG,2021,1
SE,NG,2023,1
SE,NK,2016,1
SE,NK,2017,1
SE,NK,2019,1
SE,MK,2016,1
SE,MK,2017,1
SE,MK,2019,1
SE,MK,2021,1
SE,MK,2023,1
SE,NO,2016,1
SE,NO,2017,1
SE,NO,2019,1
SE,NO,2021,1
SE,NO,2023,1
SE,PK,2016,1
SE,PK,2017,1
SE,PK,2019,1
SE,PK,2021,1
SE,PK,2023,1
SE,PE,2017,1
SE,PE,2019,1
SE,PE,2021,1
SE,PH,2017,1
SE,PH,2019,1
SE,PH,2021,1
SE,PH,2023,1
SE,PL,2016,1
SE,PL,2017,1
SE,PL,2019,1
SE,PL,2021,1
SE,PL,2023,1
SE,PT,2016,1
SE,PT,2017,1
SE,PT,2019,1
SE,PT,2021,1
SE,PT,2023,1
SE,QA,2016,1
SE,QA,2017,1
SE,QA,2019,1
SE,QA,2021,1
SE,QA,2023,1
SE,RO,2016,1
SE,RO,2017,1
SE,RO,2019,1
SE,RO,2021,1
SE,RO,2023,1
SE,RU,2016,2
SE,RU,2017,2
SE,RU,2019,2
SE,RU,2021,2
SE,RU,2023,1
SE,RW,2016,1
SE,RW,2017,1
SE,RW,2019,1
SE,RW,2021,1
SE,RW,2023,1
SE,SA,2016,1
SE,SA,2017,1
SE,SA,2019,1
SE,SA,2021,1
SE,SA,2023,1
SE,RS,2016,1
SE,RS,2017,1
SE,RS,2019,1
SE,RS,2021,1
SE,RS,2023,1
SE,SG,2016,1
SE,SG,2017,1
SE,SG,2019,1
SE,SG,2021,1
SE,SG,2023,1
SE,ZA,2016,1
SE,ZA,2017,1
SE,ZA,2019,1
SE,ZA,2021,1
SE,ZA,2023,1
SE,SK,2016,1
SE,SK,2017,1
SE,SK,2019,1
SE,SK,2021,1
SE,SK,2023,1
SE,SS,2016,1
SE,SS,2017,1
SE,SS,2019,1
SE,ES,2016,1
SE,ES,2017,1
SE,ES,2019,1
SE,ES,2021,1
SE,ES,2023,1
SE,SD,2016,1
SE,SD,2017,1
SE,SD,2019,1
SE,SD,2021,1
SE,CH,2016,2
SE,CH,2017,2
SE,CH,2019,2
SE,CH,2021,2
SE,CH,2023,2
SE,SY,2023,1
SE,TZ,2016,1
SE,TZ,2017,1
SE,TZ,2019,1
SE,TZ,2021,1
SE,TZ,2023,1
SE,TH,2016,1
SE,TH,2017,1
SE,TH,2019,1
SE,TH,2021,1
SE,TH,2023,1
SE,TN,2017,1
SE,TN,2019,1
SE,TN,2021,1
SE,TN,2023,1
SE,TR,2016,2
SE,TR,2017,2
SE,TR,2019,2
SE,TR,2021,2
SE,TR,2023,2
SE,UG,2016,1
SE,UG,2017,1
SE,UG,2019,1
SE,UG,2021,1
SE,UG,2023,1
SE,UA,2016,1
SE,UA,2017,1
SE,UA,2019,1
SE,UA,2021,1
SE,UA,2023,1
SE,AE,2016,1
SE,AE,2017,1
SE,AE,2019,1
SE,AE,2021,1
SE,AE,2023,1
SE,UK,2016,1
SE,UK,2017,1
SE,UK,2019,1
SE,UK,2021,1
SE,UK,2023,1
SE,US,2016,3
SE,US,2017,3
SE,US,2019,3
SE,US,2021,3
SE,US,2023,3
SE,VN,2016,1
SE,VN,2017,1
SE,VN,2019,1
SE,VN,2021,1
SE,VN,2023,1
SE,ZM,2016,1
SE,ZM,2017,1
SE,ZM,2019,1
SE,ZM,2021,1
SE,ZM,2023,1
SE,ZW,2016,1
SE,ZW,2017,1
SE,ZW,2019,1
SE,ZW,2021,1
SE,ZW,2023,1
CH,AL,2016,1
CH,AL,2017,1
CH,AL,2019,1
CH,AL,2021,1
CH,AL,2023,1
CH,DZ,2016,1
CH,DZ,2017,1
CH,DZ,2019,1
CH,DZ,2021,1
CH,DZ,2023,1
CH,AO,2016,1
CH,AO,2017,1
CH,AO,2019,1
CH,AO,2021,1
CH,AO,2023,1
CH,AR,2016,1
CH,AR,2017,1
CH,AR,2019,1
CH,AR,2021,1
CH,AR,2023,1
CH,AM,2016,1
CH,AM,2017,1
CH,AM,2019,1
CH,AM,2021,1
CH,AM,2023,1
CH,AU,2016,2
CH,AU,2017,2
CH,AU,2019,2
CH,AU,2021,2
CH,AU,2023,2
CH,AT,2016,3
CH,AT,2017,2
CH,AT,2019,2
CH,AT,2021,2
CH,AT,2023,2
CH,AZ,2016,1
CH,AZ,2017,1
CH,AZ,2019,1
CH,AZ,2021,1
CH,AZ,2023,1
CH,BA,2016,1
CH,BA,2017,1
CH,BA,2019,1
CH,BA,2021,1
CH,BA,2023,1
CH,BY,2016,1
CH,BY,2017,1
CH,BY,2019,1
CH,BY,2021,1
CH,BY,2023,1
CH,BE,2016,3
CH,BE,2017,2
CH,BE,2019,2
CH,BE,2021,2
CH,BE,2023,2
CH,BO,2016,1
CH,BO,2017,1
CH,BO,2019,1
CH,BO,2021,1
CH,BO,2023,1
CH,BIH,2016,1
CH,BIH,2017,1
CH,BIH,2019,1
CH,BIH,2021,1
CH,BIH,2023,1
CH,BRA,2016,3
CH,BRA,2017,3
CH,BRA,2019,3
CH,BRA,2021,3
CH,BRA,2023,3
CH,BG,2016,1
CH,BG,2017,1
CH,BG,2019,1
CH,BG,2021,1
CH,BG,2023,1
CH,CM,2016,1
CH,CM,2017,1
CH,CM,2019,1
CH,CM,2021,1
CH,CM,2023,1
CH,CA,2016,3
CH,CA,2017,3
CH,CA,2019,3
CH,CA,2021,3
CH,CA,2023,3
CH,CL,2016,1
CH,CL,2017,1
CH,CL,2019,1
CH,CL,2021,1
CH,CL,2023,1
CH,CN,2016,4
CH,CN,2017,5
CH,CN,2019,5
CH,CN,2021,5
CH,CN,2023,5
CH,CO,2016,1
CH,CO,2017,1
CH,CO,2019,1
CH,CO,2021,1
CH,CO,2023,1
CH,CR,2016,1
CH,CR,2017,1
CH,CR,2019,1
CH,CR,2021,1
CH,CR,2023,1
CH,CI,2016,1
CH,CI,2017,1
CH,CI,2019,1
CH,CI,2021,1
CH,CI,2023,1
CH,HR,2016,1
CH,HR,2017,1
CH,HR,2019,1
CH,HR,2021,1
CH,HR,2023,1
CH,CU,2016,1
CH,CU,2017,1
CH,CU,2019,1
CH,CU,2021,1
CH,CU,2023,1
CH,CY,2016,1
CH,CY,2017,1
CH,CY,2019,1
CH,CY,2021,1
CH,CY,2023,1
CH,CZ,2016,1
CH,CZ,2017,1
CH,CZ,2019,1
CH,CZ,2021,1
CH,CZ,2023,1
CH,CD,2016,1
CH,CD,2017,1
CH,CD,2019,1
CH,CD,2021,1
CH,CD,2023,1
CH,DK,2016,1
CH,DK,2017,1
CH,DK,2019,1
CH,DK,2021,1
CH,DK,2023,1
CH,DO,2016,1
CH,DO,2017,1
CH,DO,2019,1
CH,DO,2021,1
CH,DO,2023,1
CH,EC,2016,1
CH,EC,2017,1
CH,EC,2019,1
CH,EC,2021,1
CH,EC,2023,1
CH,EG,2016,1
CH,EG,2017,1
CH,EG,2019,1
CH,EG,2021,1
CH,EG,2023,1
CH,ET,2016,1
CH,ET,2017,1
CH,ET,2019,1
CH,ET,2021,1
CH,ET,2023,1
CH,FI,2016,1
CH,FI,2017,1
CH,FI,2019,1
CH,FI,2021,1
CH,FI,2023,1
CH,FR,2016,7
CH,FR,2017,7
CH,FR,2019,7
CH,FR,2021,7
CH,FR,2023,6
CH,GE,2016,1
CH,GE,2017,1
CH,GE,2019,1
CH,GE,2021,1
CH,GE,2023,1
CH,DE,2016,4
CH,DE,2017,4
CH,DE,2019,4
CH,DE,2021,4
CH,DE,2023,4
CH,GH,2016,1
CH,GH,2017,1
CH,GH,2019,1
CH,GH,2021,1
CH,GH,2023,1
CH,GR,2016,1
CH,GR,2017,1
CH,GR,2019,1
CH,GR,2021,1
CH,GR,2023,1
CH,GT,2016,1
CH,GT,2017,1
CH,GT,2019,1
CH,GT,2021,1
CH,GT,2023,1
CH,HT,2016,1
CH,HT,2017,1
CH,HT,2019,1
CH,HT,2021,1
CH,HT,2023,1
CH,HU,2016,1
CH,HU,2017,1
CH,HU,2019,1
CH,HU,2021,1
CH,HU,2023,1
CH,IN,2016,3
CH,IN,2017,3
CH,IN,2019,3
CH,IN,2021,3
CH,IN,2023,3
CH,ID,2016,1
CH,ID,2017,1
CH,ID,2019,1
CH,ID,2021,1
CH,ID,2023,1
CH,IR,2016,2
CH,IR,2017,2
CH,IR,2019,2
CH,IR,2021,2
CH,IR,2023,1
CH,IE,2016,1
CH,IE,2017,1
CH,IE,2019,1
CH,IE,2021,1
CH,IE,2023,1
CH,IL,2016,1
CH,IL,2017,1
CH,IL,2019,1
CH,IL,2021,1
CH,IL,2023,1
CH,IT,2016,3
CH,IT,2017,3
CH,IT,2019,3
CH,IT,2021,3
CH,IT,2023,3
CH,JP,2016,1
CH,JP,2017,1
CH,JP,2019,1
CH,JP,2021,1
CH,JP,2023,1
CH,JO,2016,1
CH,JO,2017,1
CH,JO,2019,1
CH,JO,2021,1
CH,JO,2023,1
CH,KZ,2016,1
CH,KZ,2017,1
CH,KZ,2019,1
CH,KZ,2021,1
CH,KZ,2023,1
CH,KE,2016,1
CH,KE,2017,1
CH,KE,2019,1
CH,KE,2021,1
CH,KE,2023,1
CH,XK,2016,1
CH,XK,2017,1
CH,XK,2019,1
CH,XK,2021,1
CH,XK,2023,1
CH,KW,2016,1
CH,KW,2017,1
CH,KW,2019,1
CH,KW,2021,1
CH,KW,2023,1
CH,KG,2016,1
CH,KG,2017,1
CH,KG,2019,1
CH,KG,2021,1
CH,KG,2023,1
CH,LV,2016,1
CH,LV,2017,1
CH,LV,2019,1
CH,LV,2021,1
CH,LV,2023,1
CH,LB,2016,1
CH,LB,2017,1
CH,LB,2019,1
CH,LB,2021,1
CH,LB,2023,1
CH,LU,2016,1
CH,LU,2017,1
CH,LU,2019,1
CH,LU,2021,1
CH,LU,2023,1
CH,MG,2016,1
CH,MG,2017,1
CH,MG,2019,1
CH,MG,2021,1
CH,MG,2023,1
CH,MA,2016,1
CH,MA,2017,1
CH,MA,2019,1
CH,MA,2021,1
CH,MA,2023,1
CH,MX,2016,1
CH,MX,2017,1
CH,MX,2019,1
CH,MX,2021,1
CH,MX,2023,1
CH,MAR,2016,1
CH,MAR,2017,1
CH,MAR,2019,1
CH,MAR,2021,1
CH,MAR,2023,1
CH,MZ,2016,1
CH,MZ,2017,1
CH,MZ,2019,1
CH,MZ,2021,1
CH,MZ,2023,1
CH,MY,2016,1
CH,MY,2017,1
CH,MY,2019,1
CH,MY,2021,1
CH,MY,2023,1
CH,NP,2016,1
CH,NP,2017,1
CH,NP,2019,1
CH,NP,2021,1
CH,NP,2023,1
CH,NL,2016,1
CH,NL,2017,1
CH,NL,2019,1
CH,NL,2021,1
CH,NL,2023,1
CH,NZ,2016,1
CH,NZ,2017,1
CH,NZ,2019,1
CH,NZ,2021,1
CH,NZ,2023,1
CH,NG,2016,1
CH,NG,2017,2
CH,NG,2019,2
CH,NG,2021,2
CH,NG,2023,2
CH,MK,2016,1
CH,MK,2017,1
CH,MK,2019,1
CH,MK,2021,1
CH,MK,2023,1
CH,NO,2016,1
CH,NO,2017,1
CH,NO,2019,1
CH,NO,2021,1
CH,NO,2023,1
CH,OM,2016,1
CH,OM,2017,1
CH,OM,2019,1
CH,OM,2021,1
CH,OM,2023,1
CH,PK,2016,2
CH,PK,2017,2
CH,PK,2019,1
CH,PK,2021,1
CH,PK,2023,1
CH,PY,2016,1
CH,PE,2016,1
CH,PE,2017,1
CH,PE,2019,1
CH,PE,2021,1
CH,PE,2023,1
CH,PH,2016,1
CH,PH,2017,1
CH,PH,2019,1
CH,PH,2021,1
CH,PH,2023,1
CH,PL,2016,1
CH,PL,2017,1
CH,PL,2019,1
CH,PL,2021,1
CH,PL,2023,1
CH,PT,2016,1
CH,PT,2017,1
CH,PT,2019,1
CH,PT,2021,1
CH,PT,2023,1
CH,QA,2016,1
CH,QA,2017,1
CH,QA,2019,1
CH,QA,2021,1
CH,QA,2023,1
CH,RO,2016,1
CH,RO,2017,1
CH,RO,2019,1
CH,RO,2021,1
CH,RO,2023,1
CH,RU,2016,2
CH,RU,2017,2
CH,RU,2019,2
CH,RU,2021,2
CH,RU,2023,2
CH,SA,2016,1
CH,SA,2017,1
CH,SA,2019,1
CH,SA,2021,1
CH,SA,2023,1
CH,SN,2016,1
CH,SN,2017,1
CH,SN,2019,1
CH,SN,2021,1
CH,SN,2023,1
CH,RS,2016,1
CH,RS,2017,1
CH,RS,2019,1
CH,RS,2021,1
CH,RS,2023,1
CH,SG,2016,1
CH,SG,2017,1
CH,SG,2019,1
CH,SG,2021,1
CH,SG,2023,1
CH,SVK,2016,1
CH,SVK,2017,1
CH,SVK,2019,1
CH,SVK,2021,1
CH,SVK,2023,1
CH,SI,2016,1
CH,SI,2017,1
CH,SI,2019,1
CH,SI,2021,1
CH,SI,2023,1
CH,ZA,2016,2
CH,ZA,2017,2
CH,ZA,2019,2
CH,ZA,2021,2
CH,ZA,2023,2
CH,SK,2016,1
CH,SK,2017,1
CH,SK,2019,1
CH,SK,2021,1
CH,SK,2023,1
CH,ES,2016,2
CH,ES,2017,2
CH,ES,2019,2
CH,ES,2021,2
CH,ES,2023,2
CH,SL,2016,1
CH,SL,2017,1
CH,SL,2019,1
CH,SL,2021,1
CH,SL,2023,1
CH,PS,2016,1
CH,PS,2017,1
CH,PS,2019,1
CH,PS,2021,1
CH,PS,2023,1
CH,SD,2016,1
CH,SD,2017,1
CH,SD,2019,1
CH,SD,2021,1
CH,SE,2016,1
CH,SE,2017,1
CH,SE,2019,1
CH,SE,2021,1
CH,SE,2023,1
CH,CH,2016,3
CH,CH,2017,3
CH,CH,2019,3
CH,CH,2021,3
CH,CH,2023,1
CH,TW,2016,1
CH,TW,2017,1
CH,TW,2019,1
CH,TW,2021,1
CH,TW,2023,1
CH,TZ,2016,1
CH,TZ,2017,1
CH,TZ,2019,1
CH,TZ,2021,1
CH,TZ,2023,1
CH,TH,2016,1
CH,TH,2017,1
CH,TH,2019,1
CH,TH,2021,1
CH,TH,2023,1
CH,TN,2016,1
CH,TN,2017,1
CH,TN,2019,1
CH,TN,2021,1
CH,TN,2023,1
CH,TR,2016,2
CH,TR,2017,2
CH,TR,2019,2
CH,TR,2021,2
CH,TR,2023,2
CH,UA,2016,1
CH,UA,2017,1
CH,UA,2019,1
CH,UA,2021,1
CH,UA,2023,1
CH,AE,2016,2
CH,AE,2017,2
CH,AE,2019,2
CH,AE,2021,2
CH,AE,2023,2
CH,UK,2016,1
CH,UK,2017,1
CH,UK,2019,1
CH,UK,2021,1
CH,UK,2023,1
CH,US,2016,7
CH,US,2017,7
CH,US,2019,7
CH,US,2021,7
CH,US,2023,7
CH,UY,2016,1
CH,UY,2017,1
CH,UY,2019,1
CH,UY,2021,1
CH,UY,2023,1
CH,UZ,2016,1
CH,UZ,2017,1
CH,UZ,2019,1
CH,UZ,2021,1
CH,UZ,2023,1
CH,VE,2016,1
CH,VE,2017,1
CH,VE,2019,1
CH,VE,2021,1
CH,VE,2023,1
CH,VN,2016,2
CH,VN,2017,2
CH,VN,2019,2
CH,VN,2021,2
CH,VN,2023,2
CH,ZW,2016,1
CH,ZW,2017,1
CH,ZW,2019,1
CH,ZW,2021,1
CH,ZW,2023,1
TW,AR,2017,1
TW,AR,2019,1
TW,AR,2021,1
TW,AR,2023,1
TW,AU,2017,4
TW,AU,2019,4
TW,AU,2021,4
TW,AU,2023,4
TW,AT,2017,1
TW,AT,2019,1
TW,AT,2021,1
TW,AT,2023,1
TW,BH,2017,1
TW,BH,2019,1
TW,BH,2021,1
TW,BH,2023,1
TW,BE,2017,1
TW,BE,2019,1
TW,BE,2021,1
TW,BE,2023,1
TW,BZ,2017,1
TW,BZ,2019,1
TW,BZ,2021,1
TW,BZ,2023,1
TW,BRA,2017,2
TW,BRA,2019,2
TW,BRA,2021,2
TW,BRA,2023,2
TW,BR,2017,1
TW,BR,2019,1
TW,BR,2021,1
TW,BR,2023,1
TW,BF,2017,1
TW,CA,2017,3
TW,CA,2019,3
TW,CA,2021,3
TW,CA,2023,3
TW,CL,2017,1
TW,CL,2019,1
TW,CL,2021,1
TW,CL,2023,1
TW,CO,2017,1
TW,CO,2019,1
TW,CO,2021,1
TW,CO,2023,1
TW,CI,2023,1
TW,CZ,2017,1
TW,CZ,2019,1
TW,CZ,2021,1
TW,CZ,2023,1
TW,DK,2017,1
TW,DK,2019,1
TW,DK,2021,1
TW,DK,2023,1
TW,DO,2017,1
TW,EC,2017,1
TW,EC,2019,1
TW,EC,2021,1
TW,EC,2023,1
TW,SV,2017,1
TW,SZ,2017,1
TW,SZ,2019,1
TW,SZ,2021,1
TW,SZ,2023,1
TW,FJ,2017,1
TW,FJ,2019,1
TW,FJ,2021,1
TW,FJ,2023,1
TW,FI,2017,1
TW,FI,2019,1
TW,FI,2021,1
TW,FI,2023,1
TW,FR,2017,1
TW,FR,2019,1
TW,FR,2021,2
TW,FR,2023,2
TW,DE,2017,4
TW,DE,2019,4
TW,DE,2021,4
TW,DE,2023,4
TW,GR,2017,1
TW,GR,2019,1
TW,GR,2021,1
TW,GR,2023,1
TW,GU,2021,1
TW,GU,2023,1
TW,GT,2017,1
TW,GT,2019,1
TW,GT,2021,1
TW,GT,2023,1
TW,HT,2017,1
TW,HT,2019,1
TW,HT,2021,1
TW,HT,2023,1
TW,VA,2017,1
TW,VA,2019,1
TW,VA,2021,1
TW,VA,2023,1
TW,HN,2017,2
TW,HN,2019,2
TW,HN,2021,2
TW,HU,2017,1
TW,HU,2019,1
TW,HU,2021,1
TW,HU,2023,1
TW,IN,2017,2
TW,IN,2019,2
TW,IN,2021,2
TW,IN,2023,3
TW,ID,2017,2
TW,ID,2019,2
TW,ID,2021,2
TW,ID,2023,2
TW,IE,2017,1
TW,IE,2019,1
TW,IE,2021,1
TW,IE,2023,1
TW,IL,2017,1
TW,IL,2019,1
TW,IL,2021,1
TW,IL,2023,1
TW,IT,2017,1
TW,IT,2019,1
TW,IT,2021,1
TW,IT,2023,2
TW,JP,2017,6
TW,JP,2019,6
TW,JP,2021,6
TW,JP,2023,6
TW,JO,2017,1
TW,JO,2019,1
TW,JO,2021,1
TW,JO,2023,1
TW,KI,2017,1
TW,KW,2017,1
TW,KW,2019,1
TW,KW,2021,1
TW,KW,2023,1
TW,LV,2017,1
TW,LV,2019,1
TW,LV,2021,1
TW,LV,2023,1
TW,LT,2023,1
TW,MA,2017,1
TW,MA,2019,1
TW,MA,2021,1
TW,MA,2023,1
TW,MH,2017,1
TW,MH,2019,1
TW,MH,2021,1
TW,MH,2023,1
TW,MX,2017,1
TW,MX,2019,1
TW,MX,2021,1
TW,MX,2023,1
TW,MO,2017,1
TW,MO,2019,1
TW,MO,2021,1
TW,MO,2023,1
TW,MY,2017,1
TW,MY,2019,1
TW,MY,2021,1
TW,MY,2023,1
TW,NR,2017,1
TW,NR,2019,1
TW,NR,2021,1
TW,NL,2017,1
TW,NL,2019,1
TW,NL,2021,1
TW,NL,2023,1
TW,NZ,2017,2
TW,NZ,2019,2
TW,NZ,2021,2
TW,NZ,2023,2
TW,NI,2017,1
TW,NI,2019,1
TW,NI,2021,1
TW,NG,2017,1
TW,NG,2019,1
TW,NG,2021,1
TW,NG,2023,1
TW,OM,2017,1
TW,OM,2019,1
TW,OM,2021,1
TW,OM,2023,1
TW,PW,2017,1
TW,PW,2019,1
TW,PW,2021,1
TW,PW,2023,1
TW,PG,2017,1
TW,PG,2019,1
TW,PG,2021,1
TW,PG,2023,1
TW,PY,2017,2
TW,PY,2019,2
TW,PY,2021,2
TW,PY,2023,2
TW,PE,2017,1
TW,PE,2019,1
TW,PE,2021,1
TW,PE,2023,1
TW,PH,2017,1
TW,PH,2019,1
TW,PH,2021,1
TW,PH,2023,1
TW,PL,2017,1
TW,PL,2019,1
TW,PL,2021,1
TW,PL,2023,1
TW,PT,2017,1
TW,PT,2019,1
TW,PT,2021,1
TW,PT,2023,1
TW,RU,2017,1
TW,RU,2019,1
TW,RU,2021,1
TW,RU,2023,1
TW,KN,2017,1
TW,KN,2019,1
TW,KN,2021,1
TW,KN,2023,1
TW,LC,2017,1
TW,LC,2019,1
TW,LC,2021,1
TW,LC,2023,1
TW,VC,2017,1
TW,VC,2019,1
TW,VC,2021,1
TW,VC,2023,1
TW,SA,2017,1
TW,SA,2019,1
TW,SA,2021,1
TW,SA,2023,1
TW,SG,2017,1
TW,SG,2019,1
TW,SG,2021,1
TW,SG,2023,1
TW,SVK,2017,1
TW,SVK,2019,1
TW,SVK,2021,1
TW,SVK,2023,1
TW,SB,2017,1
TW,SO,2021,1
TW,SOM,2023,1
TW,ZA,2017,2
TW,ZA,2019,2
TW,ZA,2021,2
TW,ZA,2023,2
TW,SK,2017,2
TW,SK,2019,2
TW,SK,2021,2
TW,SK,2023,2
TW,ES,2017,1
TW,ES,2019,1
TW,ES,2021,1
TW,ES,2023,1
TW,SE,2017,1
TW,SE,2019,1
TW,SE,2021,1
TW,SE,2023,1
TW,CH,2017,3
TW,CH,2019,3
TW,CH,2021,3
TW,CH,2023,3
TW,TH,2017,1
TW,TH,2019,1
TW,TH,2021,1
TW,TH,2023,1
TW,TR,2017,1
TW,TR,2019,1
TW,TR,2021,1
TW,TR,2023,1
TW,TV,2017,1
TW,TV,2019,1
TW,TV,2021,1
TW,TV,2023,1
TW,AE,2017,1
TW,AE,2019,1
TW,AE,2021,1
TW,AE,2023,1
TW,UK,2017,2
TW,UK,2019,2
TW,UK,2021,2
TW,UK,2023,2
TW,US,2017,12
TW,US,2019,12
TW,US,2021,12
TW,US,2023,12
TW,VN,2017,2
TW,VN,2019,2
TW,VN,2021,2
TW,VN,2023,2
TH,AR,2017,1
TH,AR,2019,1
TH,AR,2021,1
TH,AR,2023,1
TH,AU,2017,2
TH,AU,2019,2
TH,AU,2021,2
TH,AU,2023,2
TH,AT,2017,1
TH,AT,2019,1
TH,AT,2021,1
TH,AT,2023,1
TH,BH,2017,1
TH,BH,2019,1
TH,BH,2021,1
TH,BH,2023,1
TH,BA,2017,1
TH,BA,2019,1
TH,BA,2021,1
TH,BA,2023,1
TH,BE,2017,1
TH,BE,2019,1
TH,BE,2021,1
TH,BE,2023,1
TH,BRA,2017,1
TH,BRA,2019,1
TH,BRA,2021,1
TH,BRA,2023,1
TH,BR,2017,1
TH,BR,2019,1
TH,BR,2021,1
TH,BR,2023,1
TH,CB,2017,1
TH,CB,2019,1
TH,CB,2021,1
TH,CB,2023,1
TH,CA,2017,2
TH,CA,2019,2
TH,CA,2021,2
TH,CA,2023,2
TH,CL,2017,1
TH,CL,2019,1
TH,CL,2021,1
TH,CL,2023,1
TH,CN,2017,10
TH,CN,2019,10
TH,CN,2021,10
TH,CN,2023,10
TH,CZ,2017,1
TH,CZ,2019,1
TH,CZ,2021,1
TH,CZ,2023,1
TH,DK,2017,1
TH,DK,2019,1
TH,DK,2021,1
TH,DK,2023,1
TH,EG,2017,1
TH,EG,2019,1
TH,EG,2021,1
TH,EG,2023,1
TH,FI,2017,1
TH,FI,2019,1
TH,FI,2021,1
TH,FI,2023,1
TH,FR,2017,1
TH,FR,2019,1
TH,FR,2021,1
TH,FR,2023,1
TH,DE,2017,2
TH,DE,2019,3
TH,DE,2021,3
TH,DE,2023,3
TH,GR,2017,1
TH,GR,2019,1
TH,GR,2021,1
TH,GR,2023,1
TH,HU,2017,1
TH,HU,2019,1
TH,HU,2021,1
TH,HU,2023,1
TH,IN,2017,4
TH,IN,2019,4
TH,IN,2021,4
TH,IN,2023,4
TH,ID,2017,2
TH,ID,2019,2
TH,ID,2021,2
TH,ID,2023,2
TH,IR,2017,1
TH,IR,2019,1
TH,IR,2021,1
TH,IR,2023,1
TH,IL,2017,1
TH,IL,2019,1
TH,IL,2021,1
TH,IL,2023,1
TH,IT,2017,1
TH,IT,2019,1
TH,IT,2021,1
TH,IT,2023,1
TH,JP,2017,2
TH,JP,2019,3
TH,JP,2021,3
TH,JP,2023,3
TH,JO,2017,1
TH,JO,2019,1
TH,JO,2021,1
TH,JO,2023,1
TH,KZ,2017,1
TH,KZ,2019,1
TH,KZ,2021,1
TH,KZ,2023,1
TH,KE,2017,1
TH,KE,2019,1
TH,KE,2021,1
TH,KE,2023,1
TH,KW,2017,1
TH,KW,2019,1
TH,KW,2021,1
TH,KW,2023,1
TH,LA,2017,2
TH,LA,2019,2
TH,LA,2021,2
TH,LA,2023,2
TH,MG,2017,1
TH,MG,2019,1
TH,MA,2017,3
TH,MA,2019,3
TH,MA,2021,3
TH,MA,2023,3
TH,MX,2017,1
TH,MX,2019,1
TH,MX,2021,1
TH,MX,2023,1
TH,MAR,2017,1
TH,MAR,2019,1
TH,MAR,2021,1
TH,MAR,2023,1
TH,MZ,2017,1
TH,MZ,2019,1
TH,MZ,2021,1
TH,MZ,2023,1
TH,MY,2017,1
TH,MY,2019,1
TH,MY,2021,1
TH,MY,2023,1
TH,NP,2017,1
TH,NP,2019,1
TH,NP,2021,1
TH,NP,2023,1
TH,NL,2017,1
TH,NL,2019,1
TH,NL,2021,1
TH,NL,2023,1
TH,NZ,2017,1
TH,NZ,2019,1
TH,NZ,2021,1
TH,NZ,2023,1
TH,NG,2017,1
TH,NG,2019,1
TH,NG,2021,1
TH,NG,2023,1
TH,NO,2017,1
TH,NO,2019,1
TH,NO,2021,1
TH,NO,2023,1
TH,OM,2017,1
TH,OM,2019,1
TH,OM,2021,1
TH,OM,2023,1
TH,PK,2017,2
TH,PK,2019,2
TH,PK,2021,2
TH,PK,2023,2
TH,PE,2017,1
TH,PE,2019,1
TH,PE,2021,1
TH,PE,2023,1
TH,PH,2017,1
TH,PH,2019,1
TH,PH,2021,1
TH,PH,2023,1
TH,PL,2017,1
TH,PL,2019,1
TH,PL,2021,1
TH,PL,2023,1
TH,PT,2017,1
TH,PT,2019,1
TH,PT,2021,1
TH,PT,2023,1
TH,QA,2017,1
TH,QA,2019,1
TH,QA,2021,1
TH,QA,2023,1
TH,RO,2017,1
TH,RO,2019,1
TH,RO,2021,1
TH,RO,2023,1
TH,RU,2017,1
TH,RU,2019,1
TH,RU,2021,1
TH,RU,2023,1
TH,SA,2017,2
TH,SA,2019,2
TH,SA,2021,2
TH,SA,2023,2
TH,SN,2017,1
TH,SN,2019,1
TH,SN,2021,1
TH,SN,2023,1
TH,SG,2017,1
TH,SG,2019,1
TH,SG,2021,1
TH,SG,2023,1
TH,ZA,2017,1
TH,ZA,2019,1
TH,ZA,2021,1
TH,ZA,2023,1
TH,SK,2017,1
